Kingdom	Phylum	Class	Order	Family	Genus	0-12	0-13	0-22	0-23	0-32	0-33	0-42	0-43	0-52	0-53	0-62	0-63	0-72	0-73	0-82	0-83	21-11	21-12	21-13	21-21	21-22	21-23	21-31	21-32	21-33	21-41	21-42	21-43	21-51	21-52	21-53	21-61	21-62	21-63	21-71	21-72	21-73	21-81	21-82	21-83	35-11	35-12	35-21	35-22	35-23	35-31	35-32	35-33	35-41	35-42	35-43	35-51	35-52	35-53	35-61	35-62	35-63	35-71	35-72	35-73	35-81	35-82	35-83
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Syntrophococcus	693	17	694	425	1002	582	264	168	1240	61	479	1127	74	215	124	391	1373	68	59	8	0	702	31	0	23	52	35	0	34	87	81	342	78	0	350	26	0	332	123	12	2919	414	23	0	76	0	0	364	0	0	0	309	848	0	0	68	20	30	47	122	247	13	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tuzzerella	0	0	0	12	16	0	0	0	11	0	29	15	33	10	0	19	0	8	0	0	0	0	0	0	33	0	0	13	0	0	0	0	0	0	7	0	10	0	0	0	9	0	17	6	0	2	0	0	0	0	0	0	0	0	0	0	8	57	0	12	12	0	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified	101	2517	129	1180	2233	1474	198	1031	823	423	1728	1814	1218	453	501	761	44	105	687	853	1069	991	180	162	117	150	888	77	72	55	87	356	1086	24	229	41	253	43	822	62	1127	487	506	87	903	3593	315	304	859	242	73	138	277	99	229	748	125	662	476	672	399	363	174
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Bacteroides] pectinophilus group	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	75	0	9	0	0	0	16	0	0	0	0	247	0	0	0	0	0	0	0	4	0	0	0	0	0	0	82	0	0	29	4	0	0	0	13	23	0	36	12	0	10	20	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] eligens group	15	96	69	242	64	287	41	889	44	8	174	447	30	50	103	2048	0	21	0	118	326	399	1514	42	47	73	194	208	195	58	138	2662	54	261	17	15	59	312	442	34	45	18	231	37	14	235	855	90	272	273	119	180	41	0	453	126	64	100	281	42	53	176	58
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] fissicatena group	60	0	0	115	154	36	0	0	0	0	26	27	99	0	31	0	0	0	0	0	23	0	13	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	17	0	70	0	0	0	0	0	0	0	0	0	0	0	4	0	0	26	34	0	0	0	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] hallii group	3756	2315	2862	1654	1356	5198	4298	3014	4940	541	2466	3240	11704	1984	2845	1937	0	0	427	611	127	516	684	7	1010	185	140	187	648	1411	554	96	474	88	248	786	13	119	63	133	2913	17	36	4802	88	262	145	439	0	252	157	1238	859	0	392	329	132	28	35	626	1005	83	13
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] ruminantium group	4	65	60	919	22	405	0	192	19	17	108	199	0	12	7	172	0	0	0	8	0	511	0	0	14	0	13	0	0	4	0	30	23	0	0	4	9	9	36	0	31	0	0	0	0	238	253	0	0	0	0	24	24	0	0	4	0	49	19	0	9	44	187
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] ventriosum group	0	11	0	5	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	8	0	15	0	0	10	0	0	0	0	0	0	0	0	78	0	11	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	10	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] xylanophilum group	0	0	28	45	12	59	16	30	0	13	40	9	0	20	19	38	0	0	0	37	0	17	0	0	13	10	0	0	0	0	9	21	0	0	0	19	66	0	29	18	0	0	0	0	0	0	62	26	0	4	0	9	53	0	0	24	0	0	60	32	17	17	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gauvreauii group	2953	10572	1098	10280	7698	19491	1066	8141	1403	1067	8235	11141	5451	4083	2718	1753	592	27	1601	4920	2271	3139	4353	39	1868	1695	757	310	2622	1741	535	451	1601	518	899	619	122	3666	51	334	6240	719	11292	1717	1513	2213	799	5266	2489	2793	5611	4791	7164	150	3284	1942	423	11908	1723	4800	4879	985	4815
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gnavus group	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] torques group	1518	811	190	1246	1604	581	49	366	360	52	413	304	577	189	415	194	2630	65	2522	508	4066	881	792	15	1084	65	825	71	1606	496	118	524	541	3966	398	309	18	233	37	0	3120	267	2888	1026	284	213	0	43	66	347	262	247	114	125	121	0	127	106	0	97	351	58	0
Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	2	20	6	105	137	84	11	43	22	98	18	14	0	32	0	66	0	21	0	12	0	20	0	9	35	0	4	16	0	0	47	0	67	0	0	42	991	0	42	25	2	0	0	15	0	0	639	281	0	0	27	9	0	0	0	44	22	6	23	25	60	30	107
Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	16	134	81	48	18	187	24	187	55	0	66	48	116	16	28	22	22	247	114	0	13	0	0	64	275	11	30	107	0	0	105	7	24	785	0	34	138	0	51	64	27	46	96	303	136	0	0	81	6	29	88	18	0	251	14	14	187	30	50	6	17	0	79
Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-008	47	103	14	70	501	307	6	196	130	649	0	47	42	256	24	392	146	97	798	155	160	1056	311	812	253	171	1546	538	0	122	338	12	442	33	33	265	3166	167	823	1122	2655	118	2924	0	862	538	664	464	425	363	574	50	613	141	4436	221	292	5767	175	234	570	435	574
Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009	3	15	5	49	21	47	11	15	11	25	13	5	0	20	0	23	0	164	35	4	0	17	5	113	132	0	91	82	6	18	430	0	18	101	5	133	566	3	90	93	15	14	0	57	27	7	22	31	8	3	63	5	23	818	8	4	28	20	14	0	6	16	96
Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	Unclassified	8163	11852	2677	8028	4709	10598	2162	12594	10489	1116	3128	3450	6772	2049	9152	6282	437	10	2835	564	188	571	5560	42	1620	0	0	2863	3923	3694	743	92	1348	553	227	1880	58	378	251	56	1861	287	162	842	23	364	39	0	0	14	107	2222	1061	254	7966	176	576	100	105	0	1004	313	30
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ethanoligenenaceae	Acetanaerobacterium	8	0	9	15	52	58	6	0	12	0	37	14	0	26	22	5	0	0	21	6	10	38	16	0	0	5	15	0	20	0	10	21	10	0	30	0	0	0	5	0	38	41	29	0	22	30	14	16	34	0	4	7	6	0	4	0	0	123	5	0	0	15	16
Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	207	79	10	78	59	79	0	20	0	0	0	74	153	24	123	7	117	825	225	116	673	73	0	26	0	542	16	43	141	5	0	18	664	54	49	0	0	720	10	36	20	39	80	658	952	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	Hydrogenoanaerobacterium	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	29	20	19	21	46	26	69	35	32	0	212	129	23	13	28	7	4	84	128	0	8	24	16	16	37	0	0	38	26	9	147	49	20	9	25	24	20	8	29	25	23	20	34	18	47	522	12	0	86	61	66	0	41	226	10	466	42	62	41	0	8	26	186
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	0	0	0	0	0	0	0	0	0	0	8	0	0	0	19	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	50	277	171	666	153	387	15	196	467	249	85	152	0	361	174	76	0	98	72	27	18	556	102	0	91	13	88	156	58	0	102	63	11	82	51	48	158	0	132	16	861	7	190	32	9	99	281	32	172	276	117	147	510	371	736	42	19	198	182	64	102	91	71
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group	243	2165	144	1649	904	787	196	890	585	950	1984	832	67	740	959	479	0	87	89	490	163	1026	433	136	147	79	373	159	60	191	441	643	1102	0	420	141	744	129	1096	151	342	44	23	14	161	1510	2447	380	191	39	210	52	628	0	30	453	22	578	1741	80	101	650	468
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	0	0	0	18	9	36	10	11	6	17	11	0	30	0	0	19	0	58	11	0	0	10	0	22	17	3	17	23	0	0	28	22	7	27	0	0	273	0	15	9	0	0	0	0	7	0	145	9	6	0	18	0	0	0	0	12	8	27	119	0	0	0	68
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillospira	0	0	0	0	10	0	5	14	0	0	19	0	31	9	14	0	0	13	56	0	0	21	4	10	108	0	0	26	8	0	0	64	7	55	0	15	52	0	10	25	0	5	26	0	9	45	11	0	9	0	15	0	0	52	0	4	0	17	274	6	0	25	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Papillibacter	0	3	0	0	6	4	0	0	0	0	0	0	0	0	10	0	0	0	0	0	6	14	6	0	0	0	5	0	0	0	0	10	0	0	0	0	0	3	0	0	33	24	25	0	4	13	6	0	5	0	0	5	0	0	2	0	4	19	0	0	5	0	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor	0	0	0	14	0	0	7	0	0	0	19	0	5	0	32	0	0	33	19	0	0	0	0	0	18	0	0	0	0	0	22	0	0	0	0	6	0	0	0	0	0	0	20	10	0	0	0	4	0	0	0	0	0	102	0	0	21	35	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-002	207	635	415	1468	1348	894	215	790	591	896	2632	2347	53	309	1039	1645	36	449	740	248	77	961	679	211	996	376	1584	418	2084	1604	1905	5880	2671	115	993	202	14522	1177	5171	273	1951	999	326	129	257	6617	16776	2922	202	153	1024	244	6649	449	135	2890	90	394	822	468	91	919	4514
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-003	0	0	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	9	0	0	0	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-005	25	261	30	1127	291	777	124	536	126	211	657	226	34	96	145	534	0	257	193	1683	346	1007	229	251	597	1417	902	536	380	80	540	1359	886	110	42	517	3924	19	994	237	480	44	714	148	391	4027	793	379	2246	1184	346	19	286	311	155	3423	199	3164	1590	205	272	1202	1925
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	6	0	0	0	5	0	0	6	0	0	0	8	0	13	0	0	0	0	28	16	0	0	0	0	0	0	0	0	12	0	0	0	7	0	16	28
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Unclassified	144	78	0	240	981	269	77	973	192	249	662	1045	914	425	625	1300	13	0	31	1606	526	1003	1189	77	200	181	185	203	247	44	105	2729	1149	326	630	173	235	197	135	304	1719	28	5531	727	512	5045	2716	505	558	3199	245	90	696	224	1019	2622	625	7025	3755	248	702	1607	1100
Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	V9D2013 group	0	0	0	7	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerofilum	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	9	0	0	8	0	0	0	4	0	0	0	20	4	0	0	0	0	0	14	0	0	0	0	0	0	0	11	0	0	0	12	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Angelakisella	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	CAG-352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	40	0	0	44	0	0	118	0	0	0	0	0	0	0	9	354	471	0	0	0	0	0	0	0	0	0	873	46	0	0	18	0	0	0	21	22	0	147	82	0	0	16	334
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea	15	24	17	37	64	39	2	56	21	7	38	26	8	6	18	35	14	0	24	23	52	75	63	5	45	15	21	0	34	7	32	174	42	0	38	11	95	28	20	6	106	30	297	0	58	143	601	71	116	161	51	9	31	0	41	400	15	277	121	18	20	24	34
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Caproiciproducens	0	0	0	35	0	7	0	0	0	13	0	47	0	0	0	15	0	0	12	0	38	20	0	8	16	9	0	104	0	0	5	6	0	0	20	19	9	0	5	0	17	23	58	0	20	302	84	53	272	4	12	0	3	0	7	9	13	308	191	44	10	0	55
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	DTU089	0	0	2	9	0	0	0	0	0	0	0	9	0	0	0	6	0	0	0	0	0	26	0	0	0	8	0	0	0	0	0	11	0	5	0	0	0	4	0	0	16	0	60	0	0	34	21	5	19	2	0	0	4	0	11	10	6	55	16	0	0	5	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	0	37	47	128	19	352	353	214	57	14	104	55	62	32	106	178	0	15	46	38	9	34	57	75	1193	0	39	451	115	18	297	65	113	213	0	99	354	18	245	41	0	0	421	392	141	108	169	179	145	129	330	26	33	563	416	199	197	175	965	96	62	87	224
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Fournierella	134	316	183	442	209	661	223	259	239	35	259	491	274	196	372	210	56	76	263	118	256	745	379	240	891	235	218	819	108	64	206	929	242	465	695	343	3131	295	263	283	590	147	810	253	892	1448	397	701	355	296	671	89	153	159	846	129	718	714	675	403	249	373	1162
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	46	88	24	242	147	264	13	131	322	34	240	589	26	166	117	132	42	79	365	150	249	1127	227	49	246	54	188	175	248	47	110	555	218	9	190	49	140	250	150	178	497	158	1369	168	584	608	466	547	1328	178	193	163	369	283	188	570	114	1055	629	228	285	87	108
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	0	0	0	81	0	64	0	22	0	7	5	0	0	25	0	2	0	0	0	10	49	58	18	3	0	0	2	0	63	0	11	63	0	66	81	0	23	0	7	0	68	0	1306	9	63	271	53	0	16	0	21	5	4	0	131	18	7	634	430	0	9	126	11
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Paludicola	4	10	0	23	42	41	3	5	14	0	41	24	0	0	16	13	6	156	46	15	159	431	33	35	60	55	48	207	75	32	30	343	46	98	120	23	157	58	71	11	345	66	504	88	97	116	135	80	189	122	127	88	21	108	123	82	126	559	211	74	100	63	100
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Pygmaiobacter	0	0	13	0	0	0	13	0	0	0	15	0	21	0	10	0	3	0	8	0	20	40	10	0	56	15	7	40	14	0	0	32	0	36	37	0	0	0	9	0	0	0	45	0	47	25	21	8	32	68	12	0	0	0	0	0	0	27	57	7	0	10	11
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	462	1280	351	1146	1349	1003	3368	1645	350	280	2477	2314	349	892	7281	504	267	41137	22314	1032	1475	1067	1861	227879	2088	226	7373	47609	146	1427	2790	2174	1733	904	17778	1494	12430	48667	29588	978	6196	23779	5994	1157	22130	2766	4755	2256	15575	3382	6547	12933	2621	2575	2794	1045	3544	4680	6273	1184	2330	8380	58303
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum	2286	2977	2389	4638	3002	3337	2625	7678	1982	622	3286	4010	12248	1266	5707	2060	6001	533	9296	981	2233	7285	3747	283	7750	21464	1357	3154	3376	3731	1531	10806	3014	2518	6200	398	10043	5907	1222	3297	37993	11160	22997	8139	8627	5728	8112	3859	10953	5009	4732	2672	3640	3182	16134	4569	4051	11715	3782	11928	5276	1879	1425
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	UBA1819	66	60	92	38	650	261	19	67	156	5	192	165	152	39	226	110	85	108	358	45	76	75	190	0	58	70	28	11	376	37	6	212	28	11	343	24	10	145	13	0	1032	16	234	10	47	52	55	35	57	141	10	68	51	0	37	27	16	386	27	52	43	21	46
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified	113	238	222	938	599	727	35	268	366	222	947	338	130	355	552	201	9	89	200	149	600	1928	1244	396	813	230	731	389	329	18	195	1156	1194	138	231	214	870	228	2131	225	1884	54	1579	648	583	1899	825	966	851	445	360	206	420	178	284	899	316	5293	1532	200	366	954	926
Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	[Eubacterium] siraeum group	22	41	27	284	185	69	46	250	133	82	297	222	29	50	72	167	5	24	34	52	507	2733	126	37	27	98	154	70	62	51	303	1251	71	0	64	30	70	249	12	32	630	102	15	13	54	612	1301	234	275	287	164	221	202	0	34	2020	3	121	481	375	149	74	114
Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	16	148	30	96	299	36	27	100	101	215	244	179	22	212	384	159	0	9	45	39	16	766	183	186	275	33	155	187	26	47	652	1646	1117	0	49	112	3509	39	2020	95	24	0	0	20	27	565	1623	763	74	12	88	32	198	195	28	505	73	132	261	207	13	745	1057
Bacteria	Firmicutes	Clostridia	Oscillospirales	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	19	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	11	0	0	7	0	0	2	0	0	0	0	0	0	0	4	0	0	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	[Clostridium] methylpentosum group	Unclassified	0	30	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	9	0	0	37	0	4	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	10	0	0	6	30	0	0	0	4	4	0	0	0	0	139	0	0	35	0	0
Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	Unclassified	472	1602	793	2741	1222	1082	1038	2156	1944	3093	2187	4467	554	2150	10367	3061	1716	76175	13360	504	1812	5715	3678	4202	15183	768	4028	49473	6142	3320	20015	8774	5949	3503	2876	5418	72038	3437	56548	2215	20629	197	5203	11099	2653	8316	2749	6255	36018	6066	41257	4939	1632	20908	8371	2222	4433	12696	5570	2892	2671	4847	43710
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Peptococcus	496	513	422	810	669	640	621	661	653	212	358	490	692	221	399	293	470	87	816	167	366	1147	257	38	370	478	269	125	477	211	541	225	163	10	123	73	105	312	17	194	906	295	228	206	289	546	220	383	139	192	84	553	284	351	218	239	63	66	114	370	236	208	128
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Unclassified	17	94	15	106	60	37	41	78	43	27	39	145	4	20	54	77	0	28	12	9	0	19	7	0	12	0	5	0	0	0	23	5	55	0	3	0	185	18	71	0	9	0	0	0	0	183	294	5	0	0	0	5	70	0	6	61	0	0	0	0	17	53	20
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Alkaliphilus	Unclassified	0	9	15	0	61	130	23	56	48	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Family XIII AD3011 group	958	1109	341	774	2462	627	847	768	953	577	1571	1027	773	416	874	528	744	156	802	745	688	1537	387	200	569	934	535	395	501	456	190	1822	1048	328	626	97	75	573	821	205	687	1339	697	631	2236	1274	1594	1044	1853	459	592	359	792	97	274	1524	219	582	763	998	323	686	237
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Family XIII UCG-001	0	6	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	70	0	0	0	6	0	0	0	0	0	0	0	0	253	0	16	0	44	0	0	68	0	5	39	0	110	0	0	40	0	3
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Mogibacterium	3372	947	1519	1034	2162	1125	3994	1099	5277	289	4295	2527	4286	411	895	752	12069	367	2028	394	349	238	430	32	1503	340	482	155	1484	750	778	565	492	703	282	402	17	559	69	440	2248	1465	378	2157	669	527	535	893	976	459	424	671	1782	226	595	503	218	277	211	1268	441	253	173
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	S5-A14a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Unclassified	0	5	0	0	0	7	0	0	4	11	0	0	0	0	0	0	0	21	75	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	30	0
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] brachy group	13	0	0	11	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	68	8	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group	101	82	33	98	138	157	41	746	247	96	171	405	57	25	562	81	25	12	17	10	14	61	41	0	34	2	0	11	46	63	6	15	6	10	19	23	0	47	0	0	50	50	100	24	14	70	19	43	18	36	15	26	177	0	118	23	0	46	166	10	5	12	15
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] saphenum group	5	0	0	0	0	0	36	0	0	0	96	0	11	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Anaerococcus	0	2	7	3	6	19	8	0	31	0	69	6	23	0	0	13	0	7922	955	15	324	581	17	589	890	421	71	43	1484	244	1324	704	85	1941	983	59	15751	592	197	25961	37	0	213	201	463	523	2465	84	73	1266	197	1153	19	0	2866	42	1916	76	69	4567	8734	1425	451
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Ezakiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Gallicola	42	9	55	7	54	32	227	22	401	30	76	316	0	754	42	2705	861	128	2473	250	194	447	111	23	311	324	297	0	296	364	22	142	42	129	796	405	24	780	20	465	51	43	91	111	316	404	234	79	83	250	87	512	39	0	489	13	120	12	46	322	813	585	44
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Helcococcus	10	18	13	34	16	55	52	40	46	41	13	35	0	62	15	204	26	841	86	323	250	318	420	28	151	408	13	19	150	17	4	145	27	326	1940	744	349	1933	285	51	28	0	2381	43	247	1577	244	12	279	158	233	11	0	0	420	36	46	62	344	23	2492	1245	0
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Murdochiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	2270	831	342	390	322	208	15	148	840	310	9	338	60	10	938	14	92	2248	672	39	1180	131	37	17	0	341	24	255	315	221	25	106	312	103	205	6	0	322	43	47	7	37	135	577	388	12
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Parvimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Peptoniphilus	0	0	6	0	0	26	2	26	23	0	0	0	0	9	13	61	21	3545	791	39	71	54	0	68	149	58	28	6	78	48	11	36	0	428	1132	473	1080	260	59	166	0	0	102	72	144	87	50	4	0	65	21	68	0	25	287	0	126	12	29	283	744	199	16
Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Tissierella	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	12	8	0	0	55	0	11	0	0	5	0	22	0	4	0	0	11	0	50	267	220	0	51	5	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	17	0	8	0	0	21	12	139	0
